addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,巷,弄,號,TWD97橫坐標,TWD97縱坐標,WGS84經度,WGS84緯度
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,,,臺中市南區樹義里034鄰樹義五巷137弄53號,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,2,,臺中市南區樹義里034鄰樹義五巷137弄53號二樓,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,3,2,臺中市南區樹義里034鄰樹義五巷137弄53號三樓之2,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,3,1,臺中市南區樹義里034鄰樹義五巷137弄53號三樓之1,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,4,2,臺中市南區樹義里034鄰樹義五巷137弄53號四樓之2,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,4,1,臺中市南區樹義里034鄰樹義五巷137弄53號四樓之1,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,5,1,臺中市南區樹義里034鄰樹義五巷137弄53號五樓之1,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,5,2,臺中市南區樹義里034鄰樹義五巷137弄53號五樓之2,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,6,2,臺中市南區樹義里034鄰樹義五巷137弄53號六樓之2,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,6,1,臺中市南區樹義里034鄰樹義五巷137弄53號六樓之1,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,7,1,臺中市南區樹義里034鄰樹義五巷137弄53號七樓之1,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,7,2,臺中市南區樹義里034鄰樹義五巷137弄53號七樓之2,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,8,1,臺中市南區樹義里034鄰樹義五巷137弄53號八樓之1,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,53號,8,2,臺中市南區樹義里034鄰樹義五巷137弄53號八樓之2,214953.19,2667291.6002,120.655237840567,24.110389427907
TW,臺中市,南區,樹義里,034,樹義五巷137弄,55號,,,臺中市南區樹義里034鄰樹義五巷137弄55號,214953.393,2667284.6002,120.655240006747,24.110326227425
TW,臺中市,南區,樹義里,034,樹義五巷137弄,55號,3,,臺中市南區樹義里034鄰樹義五巷137弄55號三樓,214953.393,2667284.6002,120.655240006747,24.110326227425
TW,臺中市,南區,樹義里,034,樹義五巷137弄,55號,4,,臺中市南區樹義里034鄰樹義五巷137弄55號四樓,214953.393,2667284.6002,120.655240006747,24.110326227425
TW,臺中市,南區,樹義里,034,樹義五巷137弄,55號,5,,臺中市南區樹義里034鄰樹義五巷137弄55號五樓,214953.393,2667284.6002,120.655240006747,24.110326227425
TW,臺中市,南區,樹義里,034,樹義五巷137弄,55號,6,,臺中市南區樹義里034鄰樹義五巷137弄55號六樓,214953.393,2667284.6002,120.655240006747,24.110326227425
TW,臺中市,南區,樹義里,034,樹義五巷137弄,55號,7,,臺中市南區樹義里034鄰樹義五巷137弄55號七樓,214953.393,2667284.6002,120.655240006747,24.110326227425
TW,臺中市,南區,樹義里,034,樹義五巷137弄,55號,8,,臺中市南區樹義里034鄰樹義五巷137弄55號八樓,214953.393,2667284.6002,120.655240006747,24.110326227425
TW,臺中市,南區,樹義里,034,樹義五巷137弄,57號,,,臺中市南區樹義里034鄰樹義五巷137弄57號,214963.156,2667284.6002,120.655336045837,24.110326444077
TW,臺中市,南區,樹義里,034,樹義五巷137弄,57號,2,,臺中市南區樹義里034鄰樹義五巷137弄57號二樓,214963.156,2667284.6002,120.655336045837,24.110326444077
TW,臺中市,南區,樹義里,034,樹義五巷137弄,57號,3,,臺中市南區樹義里034鄰樹義五巷137弄57號三樓,214963.156,2667284.6002,120.655336045837,24.110326444077
TW,臺中市,南區,樹義里,034,樹義五巷137弄,57號,4,,臺中市南區樹義里034鄰樹義五巷137弄57號四樓,214963.156,2667284.6002,120.655336045837,24.110326444077
TW,臺中市,南區,樹義里,034,樹義五巷137弄,57號,5,,臺中市南區樹義里034鄰樹義五巷137弄57號五樓,214963.156,2667284.6002,120.655336045837,24.110326444077
TW,臺中市,南區,樹義里,034,樹義五巷137弄,57號,6,,臺中市南區樹義里034鄰樹義五巷137弄57號六樓,214963.156,2667284.6002,120.655336045837,24.110326444077
TW,臺中市,南區,樹義里,034,樹義五巷137弄,57號,7,,臺中市南區樹義里034鄰樹義五巷137弄57號七樓,214963.156,2667284.6002,120.655336045837,24.110326444077
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,B1,,臺中市南區樹義里034鄰樹義五巷137弄59號地下室,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,,,臺中市南區樹義里034鄰樹義五巷137弄59號,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,2,1,臺中市南區樹義里034鄰樹義五巷137弄59號二樓之1,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,2,2,臺中市南區樹義里034鄰樹義五巷137弄59號二樓之2,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,3,2,臺中市南區樹義里034鄰樹義五巷137弄59號三樓之2,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,3,1,臺中市南區樹義里034鄰樹義五巷137弄59號三樓之1,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,4,2,臺中市南區樹義里034鄰樹義五巷137弄59號四樓之2,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,4,1,臺中市南區樹義里034鄰樹義五巷137弄59號四樓之1,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,5,1,臺中市南區樹義里034鄰樹義五巷137弄59號五樓之1,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,5,2,臺中市南區樹義里034鄰樹義五巷137弄59號五樓之2,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,6,2,臺中市南區樹義里034鄰樹義五巷137弄59號六樓之2,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,6,1,臺中市南區樹義里034鄰樹義五巷137弄59號六樓之1,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,7,2,臺中市南區樹義里034鄰樹義五巷137弄59號七樓之2,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,7,1,臺中市南區樹義里034鄰樹義五巷137弄59號七樓之1,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,8,1,臺中市南區樹義里034鄰樹義五巷137弄59號八樓之1,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,59號,8,2,臺中市南區樹義里034鄰樹義五巷137弄59號八樓之2,214971.0099,2667283.9602,120.655413320489,24.110320839578
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,,,臺中市南區樹義里034鄰樹義五巷137弄61號,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,2,,臺中市南區樹義里034鄰樹義五巷137弄61號二樓,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,3,,臺中市南區樹義里034鄰樹義五巷137弄61號三樓,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,4,,臺中市南區樹義里034鄰樹義五巷137弄61號四樓,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,5,,臺中市南區樹義里034鄰樹義五巷137弄61號五樓,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,6,,臺中市南區樹義里034鄰樹義五巷137弄61號六樓,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,7,,臺中市南區樹義里034鄰樹義五巷137弄61號七樓,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,61號,8,,臺中市南區樹義里034鄰樹義五巷137弄61號八樓,214978.6519,2667283.7502,120.655488500274,24.110319112933
TW,臺中市,南區,樹義里,034,樹義五巷137弄,63號,,,臺中市南區樹義里034鄰樹義五巷137弄63號,214986.5049,2667285.8702,120.655565699389,24.110338429161
TW,臺中市,南區,樹義里,034,樹義五巷137弄,63號,2,,臺中市南區樹義里034鄰樹義五巷137弄63號二樓,214986.5049,2667285.8702,120.655565699389,24.110338429161
TW,臺中市,南區,樹義里,034,樹義五巷137弄,63號,3,,臺中市南區樹義里034鄰樹義五巷137弄63號三樓,214986.5049,2667285.8702,120.655565699389,24.110338429161
TW,臺中市,南區,樹義里,034,樹義五巷137弄,63號,4,,臺中市南區樹義里034鄰樹義五巷137弄63號四樓,214986.5049,2667285.8702,120.655565699389,24.110338429161
TW,臺中市,南區,樹義里,034,樹義五巷137弄,63號,5,,臺中市南區樹義里034鄰樹義五巷137弄63號五樓,214986.5049,2667285.8702,120.655565699389,24.110338429161
TW,臺中市,南區,樹義里,034,樹義五巷137弄,63號,6,,臺中市南區樹義里034鄰樹義五巷137弄63號六樓,214986.5049,2667285.8702,120.655565699389,24.110338429161
TW,臺中市,南區,樹義里,034,樹義五巷137弄,63號,7,,臺中市南區樹義里034鄰樹義五巷137弄63號七樓,214986.5049,2667285.8702,120.655565699389,24.110338429161
TW,臺中市,南區,樹義里,034,樹義五巷137弄,65號,,,臺中市南區樹義里034鄰樹義五巷137弄65號,214995.6329,2667284.1762,120.655655532877,24.110323335925
TW,臺中市,南區,樹義里,034,樹義五巷137弄,65號,2,,臺中市南區樹義里034鄰樹義五巷137弄65號二樓,214995.6329,2667284.1762,120.655655532877,24.110323335925
TW,臺中市,南區,樹義里,034,樹義五巷137弄,65號,3,,臺中市南區樹義里034鄰樹義五巷137弄65號三樓,214995.6329,2667284.1762,120.655655532877,24.110323335925
TW,臺中市,南區,樹義里,034,樹義五巷137弄,65號,4,,臺中市南區樹義里034鄰樹義五巷137弄65號四樓,214995.6329,2667284.1762,120.655655532877,24.110323335925
TW,臺中市,南區,樹義里,034,樹義五巷137弄,65號,5,,臺中市南區樹義里034鄰樹義五巷137弄65號五樓,214995.6329,2667284.1762,120.655655532877,24.110323335925
TW,臺中市,南區,樹義里,034,樹義五巷137弄,65號,6,,臺中市南區樹義里034鄰樹義五巷137弄65號六樓,214995.6329,2667284.1762,120.655655532877,24.110323335925
TW,臺中市,南區,樹義里,034,樹義五巷137弄,65號,7,,臺中市南區樹義里034鄰樹義五巷137弄65號七樓,214995.6329,2667284.1762,120.655655532877,24.110323335925
TW,臺中市,南區,樹義里,034,樹義五巷137弄,67號,,,臺中市南區樹義里034鄰樹義五巷137弄67號,215006.0328,2667284.8102,120.655757821878,24.110329290996
TW,臺中市,南區,樹義里,034,樹義五巷137弄,67號,2,,臺中市南區樹義里034鄰樹義五巷137弄67號二樓,215006.0328,2667284.8102,120.655757821878,24.110329290996
TW,臺中市,南區,樹義里,034,樹義五巷137弄,67號,3,,臺中市南區樹義里034鄰樹義五巷137弄67號三樓,215006.0328,2667284.8102,120.655757821878,24.110329290996
TW,臺中市,南區,樹義里,034,樹義五巷137弄,67號,4,,臺中市南區樹義里034鄰樹義五巷137弄67號四樓,215006.0328,2667284.8102,120.655757821878,24.110329290996
TW,臺中市,南區,樹義里,034,樹義五巷137弄,67號,5,,臺中市南區樹義里034鄰樹義五巷137弄67號五樓,215006.0328,2667284.8102,120.655757821878,24.110329290996
TW,臺中市,南區,樹義里,034,樹義五巷137弄,67號,6,,臺中市南區樹義里034鄰樹義五巷137弄67號六樓,215006.0328,2667284.8102,120.655757821878,24.110329290996
TW,臺中市,南區,樹義里,034,樹義五巷137弄,67號,7,,臺中市南區樹義里034鄰樹義五巷137弄67號七樓,215006.0328,2667284.8102,120.655757821878,24.110329290996
TW,臺中市,南區,樹義里,007,樹義五巷137弄,69號,,,臺中市南區樹義里007鄰樹義五巷137弄69號,215005.8208,2667292.8752,120.655755541706,24.110402107477
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,,,臺中市南區樹義里007鄰樹義五巷137弄71號,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,3,2,臺中市南區樹義里007鄰樹義五巷137弄71號三樓之2,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,3,1,臺中市南區樹義里007鄰樹義五巷137弄71號三樓之1,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,4,2,臺中市南區樹義里007鄰樹義五巷137弄71號四樓之2,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,4,1,臺中市南區樹義里007鄰樹義五巷137弄71號四樓之1,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,5,2,臺中市南區樹義里007鄰樹義五巷137弄71號五樓之2,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,5,1,臺中市南區樹義里007鄰樹義五巷137弄71號五樓之1,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,6,2,臺中市南區樹義里007鄰樹義五巷137弄71號六樓之2,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,6,1,臺中市南區樹義里007鄰樹義五巷137弄71號六樓之1,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,7,1,臺中市南區樹義里007鄰樹義五巷137弄71號七樓之1,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,7,2,臺中市南區樹義里007鄰樹義五巷137弄71號七樓之2,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,8,2,臺中市南區樹義里007鄰樹義五巷137弄71號八樓之2,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,71號,8,1,臺中市南區樹義里007鄰樹義五巷137弄71號八樓之1,214952.119,2667304.9752,120.655226981667,24.110510170807
TW,臺中市,南區,樹義里,007,樹義五巷137弄,73號,,,臺中市南區樹義里007鄰樹義五巷137弄73號,214952.544,2667313.0401,120.655230967402,24.110583001413
TW,臺中市,南區,樹義里,007,樹義五巷137弄,75號,,,臺中市南區樹義里007鄰樹義五巷137弄75號,214961.671,2667304.3412,120.655320960601,24.110504658221
TW,臺中市,南區,樹義里,007,樹義五巷137弄,77號,,,臺中市南區樹義里007鄰樹義五巷137弄77號,214971.0099,2667304.1252,120.655412833148,24.11050291509
TW,臺中市,南區,樹義里,007,樹義五巷137弄,77號,2,2,臺中市南區樹義里007鄰樹義五巷137弄77號二樓之2,214971.0099,2667304.1252,120.655412833148,24.11050291509
TW,臺中市,南區,樹義里,007,樹義五巷137弄,77號,2,1,臺中市南區樹義里007鄰樹義五巷137弄77號二樓之1,214971.0099,2667304.1252,120.655412833148,24.11050291509
TW,臺中市,南區,樹義里,007,樹義五巷137弄,77號,3,1,臺中市南區樹義里007鄰樹義五巷137弄77號三樓之1,214971.0099,2667304.1252,120.655412833148,24.11050291509
TW,臺中市,南區,樹義里,007,樹義五巷137弄,77號,3,2,臺中市南區樹義里007鄰樹義五巷137弄77號三樓之2,214971.0099,2667304.1252,120.655412833148,24.11050291509
